,drug_name,condition,rating,useful_count,nltkReviewScore
,,,2,0,0.7506
,,,2,25,0.25
,,,10,2,0.4767
,,,9,116,-0.296
,,,10,0,0.8065
,,,1,7,-0.9333
,,,1,6,0.6237
,,,3,23,-0.9179
,,,8,10,-0.428
,,,7,19,-0.658
,,,6,0,-0.4939
,,,8,24,0.9622
,,,10,9,0.1779
,,,10,118,-0.9451
,,,1,83,0.3578
,,,8,3,0.7163
,,,1,2,0.1779
,,,7,23,0.9482
,,,2,40,-0.5209
,,,6,10,-0.0935
,,,1,19,-0.8316
,,,2,28,-0.9153
,,,7,11,0
,,,8,9,-0.8398
,,,1,9,-0.8199
,,,8,7,0.7003
,,,1,9,-0.5423
,,,1,7,-0.1754
,,,9,1,0.25
,,,5,19,-0.3715
,,,8,13,-0.765
,,,10,6,0.9584
,,,9,9,0.8602
,,,8,8,0.1779
,,,9,1,-0.8356
,,,8,39,0.8654
,,,2,1,0.2648
,,,7,5,0.3353
,,,1,6,-0.34
,,,10,9,0
,,,8,7,0.4574
,,,9,32,-0.7845
,,,5,5,0
,,,8,1,0
,,,8,4,0.8689
,,,5,148,0.1965
,,,8,7,0.8672
,,,10,9,-0.7501
,,,6,7,-0.4678
,,,4,35,-0.2023
,,,5,13,0.7931
,,,2,1,0.428
,,,1,2,-0.3554
,,,9,50,0.9722
,,,10,12,0.9485
,,,8,1,0.1779
,,,3,5,-0.7574
,,,10,17,-0.8591
,,,10,34,0.9391
,,,1,3,0.1531
,,,9,4,0.9584
,,,10,30,-0.6709
,,,1,8,0.6523
,,,10,4,0.9515
,,,9,44,0.929
,,,10,21,0.7256
,,,9,18,-0.7351
,,,10,1,0.6115
,,,10,39,-0.3182
,,,10,60,0.9446
,,,9,16,-0.4215
,,,5,3,-0.7991
,,,1,11,-0.4926
,,,1,3,-0.802
,,,9,80,0
,,,2,34,-0.9705
,,,10,70,0
,,,9,64,0.0772
,,,5,16,0.1027
,,,7,46,0
,,,6,12,-0.9498
,,,5,32,0.2782
,,,7,11,-0.2732
,,,3,14,0
,,,10,28,-0.4556
,,,9,46,-0.4336
,,,9,57,0.9337
,,,10,24,0.7502
,,,10,100,0.4588
,,,10,49,0.4391
,,,10,110,0.855
,,,3,4,0.8074
,,,7,12,0.6597
,,,6,49,0.599
,,,10,15,0.9583
,,,2,21,-0.5423
,,,5,8,-0.9023
,,,5,8,0.1065
,,,10,0,-0.8225
,,,8,55,0
,,,8,16,0.9436
,,,4,20,0.3612
,,,9,3,0.9647
,,,7,19,-0.4588
,,,9,0,-0.8126
,,,10,5,-0.1531
,,,10,29,-0.8945
,,,1,7,-0.5106
,,,1,11,0.5994
,,,10,1,0.7089
,,,6,1,-0.2755
,,,9,60,0.7648
,,,4,5,-0.3595
,,,9,123,0.6436
,,,10,61,-0.9118
,,,10,8,-0.965
,,,5,19,-0.5167
,,,9,9,0.8658
,,,3,28,0.7533
,,,9,13,0.5707
,,,1,9,-0.8181
,,,5,0,0.6597
,,,8,0,-0.296
,,,10,5,0.904
,,,8,23,0.7814
,,,1,15,0.6973
,,,1,2,-0.9474
,,,9,21,0.5994
,,,6,24,-0.3786
,,,10,18,-0.8805
,,,4,7,0.0258
,,,9,134,0.296
,,,9,71,-0.4588
,,,10,4,-0.3612
,,,10,6,0.6785
,,,9,3,0.9102
,,,5,12,-0.7906
,,,2,3,-0.9694
,,,10,13,0.7777
,,,1,10,-0.3612
,,,10,11,0.5538
,,,1,2,-0.9062
,,,9,34,0.1511
,,,8,23,-0.4522
,,,1,16,-0.8481
,,,10,5,-0.8484
,,,9,18,0.6249
,,,5,20,0.8926
,,,10,5,0.7003
,,,10,12,-0.9442
,,,10,5,-0.9337
,,,9,7,-0.7777
,,,10,10,0.8176
,,,9,46,-0.34
,,,10,20,-0.9804
,,,9,58,0.8653
,,,10,93,-0.8649
,,,7,16,-0.9501
,,,2,8,0.296
,,,5,13,0.9674
,,,8,20,0.6808
,,,6,5,0.8204
,,,9,47,-0.1531
,,,8,6,-0.1779
,,,9,5,0.8792
,,,10,12,-0.6543
,,,9,22,0.9168
,,,10,22,0.7889
,,,9,1,0.25
,,,10,55,-0.9577
,,,6,5,0.7677
,,,2,5,0.8049
,,,10,21,0.024
,,,3,17,0.7184
,,,10,74,-0.9654
,,,10,31,0.5256
,,,1,8,-0.7783
,,,10,18,-0.6124
,,,9,65,-0.8
,,,4,80,-0.672
,,,2,53,0.1048
,,,7,4,0.5719
,,,9,34,0.9293
,,,10,1,0.7227
,,,9,7,0.2732
,,,8,61,0.2732
,,,9,51,-0.4951
,,,3,5,-0.7184
,,,8,28,-0.9118
,,,7,14,-0.6551
,,,7,21,-0.4003
,,,8,42,-0.1935
,,,10,16,-0.3818
,,,8,4,0.4633
,,,2,2,-0.7511
,,,10,61,-0.1779
,,,1,12,-0.4215
,,,1,4,0.7351
,,,9,11,-0.024
,,,7,12,0
,,,10,52,0.4389
,,,10,26,0.8316
,,,1,0,-0.6249
,,,10,9,0.0516
,,,1,18,-0.902
,,,8,8,0.8708
,,,9,30,0.4404
,,,10,61,0.5983
,,,3,42,0.8457
,,,10,4,0.9147
,,,5,9,-0.3783
,,,8,9,0.4019
,,,5,0,0.5538
,,,10,20,0.9697
,,,8,21,0.3612
,,,9,72,0.3612
,,,6,8,-0.2926
,,,7,6,0.1027
,,,1,4,-0.9335
,,,9,29,-0.5141
,,,7,4,0.8999
,,,10,6,0.4019
,,,9,52,0.9583
,,,10,35,-0.9852
,,,7,3,0.6204
,,,1,12,-0.1027
,,,5,8,-0.9898
,,,7,11,-0.1111
,,,9,17,0.2263
,,,9,40,0.5256
,,,1,12,0.5538
,,,8,17,-0.1007
,,,9,3,0.2484
,,,8,10,-0.926
,,,7,100,0.4753
,,,7,67,0.2023
,,,1,17,-0.9816
,,,2,17,0.2732
,,,2,6,-0.8922
,,,10,2,-0.25
,,,9,32,-0.68
,,,1,32,-0.5423
,,,6,10,0.7319
,,,1,66,-0.8715
,,,1,32,0.8398
,,,9,70,-0.0258
,,,6,1,-0.1119
,,,10,25,0.1779
,,,6,29,0.219
,,,7,6,-0.2263
,,,9,28,-0.1206
,,,10,27,0.8689
,,,9,4,0.2467
,,,1,30,0.1879
,,,9,38,0
,,,6,20,-0.296
,,,8,14,0.4404
,,,1,16,-0.0754
,,,10,23,0.5411
,,,10,37,0.2782
,,,9,10,0.6369
,,,10,8,0.7667
,,,8,144,0.5267
,,,10,106,-0.2492
,,,3,6,0.9371
,,,10,106,-0.4988
,,,10,36,0.9438
,,,10,5,0.25
,,,10,9,-0.9413
,,,10,14,0.1027
,,,10,9,-0.7463
,,,10,6,0.7964
,,,10,68,-0.1531
,,,4,28,-0.8151
,,,10,55,0.2972
,,,10,24,0.814
,,,10,34,0.6124
,,,8,14,0.734
,,,7,5,-0.8689
,,,5,63,-0.0258
,,,7,81,0.0971
,,,1,22,-0.6808
,,,1,10,-0.9294
,,,7,1,-0.5719
,,,5,0,0.9344
,,,9,20,0.9299
,,,10,115,0.3818
,,,10,5,0.5859
,,,10,33,0.9531
,,,10,14,0.7339
,,,10,31,-0.7351
,,,1,2,-0.9404
,,,10,384,-0.6588
,,,9,1,0.5984
,,,8,0,0.2263
,,,9,8,-0.7418
,,,10,4,0.4019
,,,9,25,0.4184
,,,4,3,-0.5411
,,,10,15,0.743
,,,1,4,0.8591
,,,7,34,0.6629
,,,10,1,0.6369
,,,7,50,0.34
,,,1,13,-0.9442
,,,7,21,0.4404
,,,1,20,-0.3071
,,,1,64,-0.741
,,,3,2,-0.5252
,,,1,19,-0.8599
,,,10,70,0.9701
,,,9,26,0.941
,,,4,12,0.4588
,,,3,149,-0.8979
,,,1,7,-0.3167
,,,9,18,0.5511
,,,5,38,-0.4344
,,,4,3,-0.9762
,,,6,0,-0.7696
,,,1,3,-0.9741
,,,10,20,0.5229
,,,7,3,0.8479
,,,10,30,0.4559
,,,1,46,-0.5267
,,,9,53,-0.0516
,,,1,4,-0.8525
,,,7,16,-0.7082
,,,2,7,0.565
,,,1,0,-0.4466
,,,10,72,-0.9274
,,,10,6,0.5983
,,,2,12,-0.6195
,,,10,23,-0.4144
,,,10,36,0.4215
,,,10,5,-0.8934
,,,8,4,-0.5106
,,,10,146,-0.683
,,,10,7,0.8933
,,,2,4,-0.8319
,,,10,27,0.7749
,,,10,32,0.7251
,,,2,2,-0.9642
,,,10,3,0.8807
,,,10,41,0.9446
,,,10,50,0.7894
,,,5,29,-0.9478
,,,4,7,0.3612
,,,10,5,0.8777
,,,1,21,-0.8885
,,,10,47,-0.6808
,,,1,11,-0.1027
,,,7,9,-0.6222
,,,3,8,0.2513
,,,1,15,-0.6679
,,,10,21,-0.556
,,,8,14,0.6412
,,,9,12,0.2672
,,,1,6,0.9563
,,,10,13,-0.7814
,,,5,5,0.5994
,,,8,39,0.1759
,,,9,83,0.8979
,,,9,20,0.2766
,,,10,4,0.6588
,,,8,126,-0.9022
,,,9,2,0.7893
,,,1,65,0.6546
,,,10,10,0.9108
,,,5,2,-0.8818
,,,8,18,-0.8955
,,,2,19,-0.9734
,,,10,79,-0.9173
,,,10,132,-0.9176
,,,6,1,-0.3167
,,,4,14,0.9119
,,,1,9,-0.8813
,,,1,7,-0.0772
,,,1,5,-0.6634
,,,9,27,0.4215
,,,10,3,0.9517
,,,7,44,-0.2263
,,,10,6,0.3321
,,,10,5,-0.6486
,,,8,135,0.1531
,,,9,69,-0.5053
,,,10,59,0.6534
,,,10,8,0.8893
,,,7,65,0.9552
,,,6,78,0.6702
,,,9,5,-0.4828
,,,10,19,0.9274
,,,10,58,0.9081
,,,10,15,-0.4588
,,,2,3,-0.7574
,,,5,9,0.2481
,,,10,80,0.8977
,,,8,27,-0.9136
,,,10,21,-0.7478
,,,10,114,0.1709
,,,8,2,-0.6249
,,,8,0,-0.1027
,,,8,46,-0.0258
,,,9,1,0.1531
,,,9,16,0.5255
,,,1,14,0.0601
,,,1,6,0.9044
,,,10,55,0.946
,,,9,92,0.8225
,,,10,58,-0.1027
,,,3,3,0.667
,,,9,6,-0.1027
,,,9,54,0.7269
,,,10,9,0.5244
,,,10,78,-0.8959
,,,2,5,-0.7915
,,,10,55,0.1739
,,,8,4,-0.9102
,,,5,9,-0.2942
,,,2,2,-0.4416
,,,10,11,-0.8427
,,,9,28,-0.1761
,,,10,1,0
,,,7,3,0.5013
,,,1,17,-0.743
,,,9,1,0.4939
,,,3,17,0.9179
,,,10,2,0.9653
,,,9,33,-0.0258
,,,1,5,-0.5106
,,,5,14,0
,,,2,103,-0.9274
,,,9,17,-0.0534
,,,9,17,0.6486
,,,10,54,0.8996
,,,2,0,0
,,,9,35,0.5168
,,,10,66,0.9337
,,,1,13,0.5624
,,,10,13,0.92
,,,10,30,0.9489
,,,9,72,0.7228
,,,10,7,0.7717
,,,1,16,-0.0772
,,,1,6,0.4215
,,,5,126,0.6908
,,,5,25,-0.7906
,,,9,25,-0.8777
,,,10,80,-0.8271
,,,10,17,-0.0516
,,,8,8,-0.5106
,,,1,24,-0.6697
,,,6,0,0.8059
,,,4,1,-0.9595
,,,10,32,0.902
,,,8,8,-0.4574
,,,10,24,-0.7644
,,,10,90,0.4926
,,,10,10,-0.9398
,,,9,43,0.4404
,,,10,10,0.4588
,,,3,2,0.4574
,,,5,16,-0.2854
,,,4,0,0.0772
,,,10,34,0.8777
,,,10,5,0.6996
,,,1,24,-0.8591
,,,9,42,0.4939
,,,1,47,0.4767
,,,10,10,0.8708
,,,6,17,-0.9626
,,,10,47,-0.9338
,,,6,6,-0.8203
,,,9,585,0.3612
,,,9,19,0.6697
,,,3,8,0.3818
,,,10,141,-0.9311
,,,10,62,-0.555
,,,9,21,-0.296
,,,10,175,0.9153
,,,5,13,0.3818
,,,3,1,-0.4588
,,,9,9,-0.7506
,,,9,26,-0.9349
,,,2,9,0.4912
,,,10,10,0.0516
,,,8,47,-0.7184
,,,5,2,-0.1531
,,,1,5,-0.6486
,,,10,0,-0.4559
,,,5,66,-0.9001
,,,1,15,-0.9806
,,,1,6,-0.9485
,,,10,60,0.1027
,,,9,12,0.8588
,,,10,52,-0.2023
,,,10,25,-0.2023
,,,7,3,0.2263
,,,2,7,-0.9795
,,,2,4,-0.8143
,,,9,3,-0.7474
,,,10,20,-0.9337
,,,10,143,0.8264
,,,10,28,0.5635
,,,10,37,-0.3612
,,,9,82,0.5786
,,,1,31,0.5862
,,,10,0,-0.4404
,,,2,2,-0.3415
,,,8,2,0.5709
,,,1,7,0
,,,2,14,-0.9674
,,,10,17,0.9065
,,,8,12,0.7261
,,,10,26,-0.8696
,,,3,8,-0.5994
,,,9,17,-0.3382
,,,9,18,-0.872
,,,7,35,-0.9299
,,,1,8,-0.3182
,,,9,129,-0.6808
,,,9,55,0.3338
,,,8,69,0
,,,10,14,0.8951
,,,10,37,0.2273
,,,1,15,-0.6486
,,,9,12,-0.8627
,,,9,12,-0.2516
,,,7,11,0.7579
,,,3,4,-0.8932
,,,10,58,0.6232
,,,10,9,0.875
,,,7,63,-0.7351
,,,10,27,0.126
,,,9,29,-0.8807
,,,9,28,0.6126
,,,8,6,0.4951
,,,10,18,0.6808
,,,10,1,0.9113
,,,4,2,-0.946
,,,10,19,0.8226
,,,8,21,-0.0348
,,,10,21,-0.8477
,,,9,33,0.3436
,,,3,7,0.4767
,,,1,45,-0.8957
,,,10,57,-0.6845
,,,10,180,-0.8176
,,,5,41,0.1173
,,,3,15,-0.7269
,,,10,23,0.4767
,,,9,3,-0.4505
,,,8,7,-0.8655
,,,10,3,0.8494
,,,6,75,0.7184
,,,9,8,0.6976
,,,10,0,0.9229
,,,10,18,0.5605
,,,6,14,0.943
,,,8,25,0.4019
,,,5,6,0.0364
,,,10,29,-0.9064
,,,9,19,0.8979
,,,9,2,0.9196
,,,7,2,-0.3054
,,,8,8,-0.5461
,,,9,5,-0.89
,,,1,3,0.5255
,,,8,1,0.6442
,,,10,17,-0.3612
,,,8,23,0.4939
,,,9,20,-0.1027
,,,9,13,0.6249
,,,10,24,0.5859
,,,9,12,0.7249
,,,8,30,0.8718
,,,8,17,-0.6362
,,,9,12,-0.8313
,,,5,3,0
,,,7,47,0.4588
,,,4,7,0.4802
,,,9,27,0.5267
,,,1,1,0
,,,10,77,-0.8016
,,,10,15,-0.296
,,,1,5,-0.7964
,,,10,3,0.2714
,,,9,0,0.0772
,,,1,34,-0.932
,,,1,10,-0.9274
,,,9,6,-0.7579
,,,1,5,0.5267
,,,9,100,-0.5106
,,,3,17,0.9696
,,,3,3,-0.411
,,,1,22,-0.5423
,,,10,19,0.5411
,,,10,24,0.508
,,,6,17,-0.765
,,,9,53,0.8977
,,,10,2,-0.3049
,,,1,24,0.541
,,,10,35,-0.9852
,,,10,90,-0.9764
,,,8,42,0
,,,7,31,-0.3182
,,,10,31,-0.8658
,,,3,10,0.099
,,,1,8,-0.9336
,,,6,3,0.4404
,,,10,9,-0.2263
,,,5,37,0.1546
,,,8,24,-0.8478
,,,3,0,0
,,,10,11,0.8313
,,,1,16,0
,,,9,8,0.9653
,,,5,2,0.0018
,,,10,23,0.1027
,,,10,83,0.7804
,,,1,27,0.4767
,,,10,42,0.7506
,,,9,19,-0.5719
,,,1,19,0.202
,,,10,1,0.7147
,,,9,35,0.6731
,,,2,15,0.2732
,,,9,53,-0.4215
,,,1,3,-0.4211
,,,2,17,-0.9375
,,,10,11,0.1992
,,,10,17,0.6908
,,,10,35,0.2748
,,,1,17,-0.9257
,,,1,3,-0.8406
,,,4,2,0.703
,,,10,46,-0.7901
,,,5,61,0.9022
,,,8,4,-0.9517
,,,1,2,-0.8176
,,,9,146,0
,,,1,41,-0.1531
,,,1,12,-0.5423
,,,8,135,0.2134
,,,1,0,0.6124
,,,10,23,0.8169
,,,10,4,0.937
,,,4,1,0.8006
,,,6,21,-0.8934
,,,1,1,-0.9081
,,,8,8,0.9019
,,,10,63,-0.924
,,,8,0,0.6541
,,,7,21,-0.6908
,,,9,1,0.829
,,,6,8,-0.9529
,,,7,58,0.4676
,,,10,27,0.9779
,,,9,53,-0.648
,,,9,10,-0.8176
,,,6,19,0.6808
,,,3,18,0.34
,,,10,4,-0.3182
,,,3,19,0.3685
,,,6,2,0.2297
,,,1,4,-0.9216
,,,6,17,-0.8805
,,,8,2,-0.3182
,,,10,9,0.8827
,,,10,48,-0.69
,,,8,15,0.4854
,,,1,24,0.6124
,,,6,9,0.3818
,,,1,2,-0.8834
,,,9,28,0.5926
,,,9,10,0.1263
,,,10,44,0.9134
,,,8,18,-0.1531
,,,3,21,-0.91
,,,9,29,0.3802
,,,8,23,0.7717
,,,10,17,0.9659
,,,1,12,-0.5439
,,,10,60,0.7644
,,,10,68,-0.4926
,,,9,40,0.7003
,,,10,7,0
,,,6,2,0.9698
,,,10,22,0.9001
,,,7,37,-0.5106
,,,9,57,-0.3649
,,,8,59,0.9325
,,,8,62,-0.6652
,,,2,0,0.3921
,,,4,17,-0.3262
,,,6,12,0.9319
,,,5,15,-0.8918
,,,4,6,0.9501
,,,5,9,0.743
,,,9,6,-0.9304
,,,8,26,0.0772
,,,6,33,-0.2263
,,,10,4,0.6892
,,,1,38,-0.1164
,,,3,8,0
,,,3,60,0.766
,,,1,1,-0.9201
,,,3,5,0.4914
,,,9,47,0.9432
,,,10,21,0.0706
,,,1,2,-0.1531
,,,10,127,-0.1597
,,,1,23,0.5423
,,,8,15,0.6476
,,,9,4,0.4019
,,,1,5,0.4127
,,,10,13,-0.8547
,,,10,60,0.8642
,,,2,15,0.5267
,,,10,18,-0.2263
,,,9,32,0.8591
,,,2,4,-0.8856
,,,6,4,0.8807
,,,10,39,-0.7423
,,,1,23,0.126
,,,1,5,-0.0385
,,,3,1,0.6121
,,,1,21,-0.9169
,,,10,0,-0.9501
,,,1,7,-0.128
,,,8,23,0.5848
,,,10,5,0.7644
,,,10,21,0.0516
,,,5,8,-0.7579
,,,9,28,0.9274
,,,8,34,0.25
,,,10,19,0
,,,9,33,0.9719
,,,7,6,0.8074
,,,9,7,0.8932
,,,4,39,-0.0516
,,,1,8,-0.9288
,,,9,7,-0.68
,,,3,6,-0.4939
,,,9,84,-0.222
,,,7,8,0.0015
,,,4,2,0.6705
,,,10,52,0.0258
,,,1,3,-0.9666
,,,7,19,0.1531
,,,8,1,-0.7096
,,,10,1,-0.1415
,,,7,1,0.9123
,,,3,50,0.4321
,,,6,21,-0.8036
,,,1,44,-0.6409
,,,10,10,0.291
,,,9,54,0.7402
,,,9,23,-0.1531
,,,1,7,0.1692
,,,10,3,-0.2263
,,,10,20,-0.8122
,,,10,40,0.5255
,,,10,4,0.5597
,,,10,110,0.68
,,,9,6,0.7491
,,,10,24,-0.9311
,,,10,37,-0.126
,,,10,4,0.4767
,,,1,8,-0.9516
,,,10,99,0.6107
,,,1,3,-0.25
,,,9,18,-0.9551
,,,1,25,-0.7557
,,,10,204,0.9182
,,,10,23,-0.3595
,,,8,18,-0.3989
,,,4,12,0.2177
,,,9,17,-0.4505
,,,7,15,0
,,,10,85,-0.9919
,,,6,3,-0.3681
,,,1,19,-0.6249
,,,10,38,0.8658
,,,8,40,0.9413
,,,2,5,0.4404
,,,9,8,0.8828
,,,1,31,0.4215
,,,8,7,-0.6573
,,,8,9,0.9296
,,,7,85,0.7717
,,,10,47,0.6209
,,,1,11,0.5229
,,,10,152,0.3557
,,,10,20,-0.7315
,,,10,37,-0.1045
,,,3,22,-0.9803
,,,10,19,-0.7351
,,,10,120,0.7506
,,,9,10,0.6739
,,,1,8,-0.6351
,,,8,16,-0.2196
,,,10,75,-0.34
,,,9,28,-0.4404
,,,9,52,0.8948
,,,8,15,-0.7281
,,,7,8,-0.836
,,,1,6,-0.6756
,,,8,25,0.34
,,,6,6,0.5544
,,,1,17,-0.2023
,,,8,11,-0.204
,,,10,77,0.9038
,,,9,93,0.9217
,,,1,7,-0.8529
,,,10,7,0.5719
,,,10,3,-0.638
,,,10,6,0.3182
,,,10,67,0.8067
,,,2,11,-0.7956
,,,9,55,-0.7783
,,,2,3,0.9316
,,,8,65,0.455
,,,10,1,0.7845
,,,8,16,0.8999
,,,10,60,0.6469
,,,10,91,0.6124
,,,3,18,-0.891
,,,10,12,0.128
,,,2,81,-0.8722
,,,2,13,0
,,,10,0,0.8687
,,,8,6,-0.9191
,,,10,39,0.9155
,,,9,107,0.661
,,,9,105,0.4404
,,,10,51,0.9457
,,,4,1,-0.2368
,,,10,12,-0.4019
,,,10,156,-0.2023
,,,1,27,-0.9382
,,,10,14,0.624
,,,1,2,0.2987
,,,10,11,-0.6705
,,,1,64,-0.9644
,,,1,4,0.0258
,,,10,3,-0.5216
,,,9,27,0.7177
,,,10,23,0.296
,,,1,4,-0.7689
,,,10,43,0.4019
,,,9,9,0.7346
,,,5,87,-0.3601
,,,5,1,-0.8126
,,,9,27,-0.5994
,,,10,12,0.68
,,,9,24,0.3134
,,,10,15,-0.8531
,,,8,8,0.9274
,,,10,31,0.4731
,,,1,5,-0.2263
,,,7,42,0.836
,,,9,2,0.7095
,,,4,73,-0.9274
,,,10,20,0.296
,,,9,85,0.8439
,,,10,7,0.8016
,,,9,10,-0.8863
,,,1,21,-0.9449
,,,2,5,-0.9084
,,,7,3,0.5661
,,,9,34,-0.0258
,,,9,69,0.8625
,,,9,19,0.8439
,,,8,6,-0.7712
,,,7,0,-0.7683
,,,10,11,0.52
,,,1,2,0.2942
,,,4,10,-0.8863
,,,10,3,0.8266
,,,10,0,-0.9661
,,,4,2,-0.9631
,,,4,6,0.0041
,,,9,70,0.8658
,,,9,82,-0.9244
,,,9,31,0.6892
,,,10,32,-0.287
,,,2,0,-0.3694
,,,4,145,0.144
,,,1,21,-0.8481
,,,2,10,-0.6229
,,,1,16,0.1121
,,,7,22,-0.34
,,,10,24,-0.9233
,,,10,5,0.8359
,,,1,7,-0.6381
,,,10,62,-0.1706
,,,9,14,-0.3595
,,,10,33,-0.94
,,,5,37,-0.8834
,,,8,27,0.1531
,,,10,34,0.8898
,,,8,19,0.891
,,,1,5,-0.973
,,,3,66,-0.7351
,,,7,4,-0.6039
,,,10,42,0.6369
,,,8,4,-0.7003
,,,8,43,0.5106
,,,1,12,0.9917
,,,4,19,0.8524
,,,8,27,0.3382
,,,10,41,-0.5504
,,,1,12,-0.7556
,,,7,9,0.9511
,,,8,41,0.34
,,,8,11,0.9134
,,,4,5,0.6369
,,,9,28,0.5413
,,,8,47,-0.7184
,,,10,37,-0.7563
,,,10,80,0.2924
,,,2,24,-0.5562
,,,8,22,0
,,,9,21,-0.3818
,,,10,9,0.8016
,,,7,72,0
,,,9,21,0.4404
,,,6,2,-0.7828
,,,10,9,0.5267
,,,1,4,0.128
,,,4,18,-0.8887
,,,9,6,0.7159
,,,1,11,-0.9716
,,,9,104,0.8118
,,,3,16,0.3612
,,,1,51,-0.9136
,,,9,59,0.296
,,,2,0,-0.7003
,,,6,30,0
,,,7,22,-0.2465
,,,1,5,0.4588
,,,1,0,-0.9384
,,,10,58,0.8276
,,,1,32,-0.8581
,,,1,0,-0.6908
,,,10,34,0.6808
,,,10,10,-0.1027
,,,10,48,-0.6361
,,,8,26,-0.4404
,,,10,10,0.7003
,,,8,2,0.8779
,,,10,128,-0.4404
,,,10,28,0.8271
,,,6,10,-0.8723
,,,6,3,-0.25
,,,9,10,0.9594
,,,7,2,0.6705
,,,10,16,0.7783
,,,3,42,-0.5859
,,,8,1,0.7469
,,,10,14,-0.9414
,,,1,16,-0.7947
,,,6,33,0.9501
,,,8,100,-0.3818
,,,10,48,-0.5567
,,,10,87,0.7579
,,,8,11,0.6777
,,,10,13,0.6935
,,,5,8,-0.9371
,,,4,13,-0.9337
,,,8,14,0.7966
,,,9,16,0.8475
,,,7,149,0.1621
,,,1,16,-0.5574
,,,7,15,-0.2071
,,,8,40,0.5994
,,,1,22,-0.8312
,,,10,8,-0.7533
,,,7,44,0.8741
,,,6,28,0.8107
,,,5,23,0.8053
,,,10,68,-0.4215
,,,10,41,0.1027
,,,1,17,0
,,,8,12,-0.9068
,,,8,2,0.3182
,,,2,6,-0.7973
,,,10,39,0.7066
,,,10,85,0.9136
,,,5,7,-0.5849
,,,10,26,0
,,,10,16,0.5106
,,,10,22,0.9171
,,,9,7,0.8932
,,,1,22,0.5994
,,,10,98,0.9834
,,,9,9,0.8259
,,,1,2,-0.9651
,,,10,7,0.6369
,,,10,101,-0.9248
,,,4,5,-0.3239
,,,3,12,0.7203
,,,3,4,-0.7506
,,,7,2,-0.8844
,,,10,11,-0.8992
,,,4,4,0.6369
,,,9,9,-0.6369
,,,1,22,-0.9357
,,,8,16,0.3182
,,,9,18,0.9393
,,,9,36,0.6808
,,,3,5,-0.34
,,,10,43,0.9581
,,,10,11,0
,,,7,29,-0.796
,,,10,15,0.9517
,,,2,17,-0.3182
,,,9,16,0.2023
,,,7,15,-0.0153
,,,10,121,0.99
,,,9,32,0.5033
,,,7,4,0.1779
,,,7,12,-0.3878
,,,9,94,0.9008
,,,10,52,0.9037
,,,10,15,0.6249
,,,1,4,-0.6808
,,,10,1,0.7096
,,,9,4,0.1513
,,,7,21,0.8357
,,,2,7,-0.0005
,,,9,6,0.0018
,,,10,58,-0.5423
,,,8,42,-0.5889
,,,9,5,0.4658
,,,1,0,-0.8648
,,,2,7,-0.6915
,,,5,26,0.2244
,,,6,28,0.0772
,,,10,82,0.9491
,,,10,121,0.7351
,,,10,10,0.6696
,,,5,0,0.9524
,,,8,13,-0.5255
,,,7,4,0.9798
,,,9,14,0.4404
,,,9,0,0.6233
,,,1,200,-0.9671
,,,3,6,0.4019
,,,8,1,0.3678
,,,10,27,0.8016
,,,9,25,-0.8777
,,,10,5,-0.9552
,,,8,52,0.7191
,,,1,1,-0.7264
,,,9,46,0.4869
,,,9,46,-0.3847
,,,9,136,-0.1759
,,,1,42,0.4391
,,,10,2,-0.202
,,,10,2,-0.8287
,,,10,50,-0.5056
,,,10,269,0.7783
,,,8,19,0.4816
,,,10,17,0.2462
,,,5,10,-0.701
,,,10,56,-0.6533
,,,1,10,0.0258
,,,10,69,-0.9701
,,,10,35,-0.8271
,,,7,1,-0.1759
,,,10,16,0.7717
,,,1,33,-0.9167
,,,8,47,-0.7003
,,,10,256,0
,,,10,65,0
,,,10,52,-0.5994
,,,1,5,-0.6955
,,,9,79,0.784
,,,8,67,0.6124
,,,10,9,0.6289
,,,10,123,0.9089
,,,10,62,0.929
,,,8,8,-0.9615
,,,10,47,-0.8442
,,,10,46,-0.4201
,,,7,35,-0.5859
,,,10,25,0.9379
,,,10,30,0.9585
,,,10,65,-0.656
,,,10,6,0.8271
,,,10,25,0.9062
,,,8,35,0.3612
,,,4,80,-0.672
,,,7,59,-0.9042
,,,8,33,-0.443
,,,10,43,0.4019
,,,9,24,0.4019
,,,10,43,-0.5034
,,,8,1,0.0202
,,,1,105,-0.7983
,,,9,7,-0.9169
,,,10,33,-0.4738
,,,1,7,0
,,,9,25,0.0258
,,,7,91,-0.4588
,,,10,2,0.0772
,,,9,53,0.6249
,,,8,113,0.4939
,,,1,16,-0.1621
,,,10,31,0.5563
,,,10,54,0.7269
,,,8,41,-0.967
,,,9,6,-0.2263
,,,5,70,0.5574
,,,1,9,0.3597
,,,8,28,0.1779
,,,6,19,0
,,,9,17,0.8885
,,,9,46,-0.8461
,,,9,6,0.7645
,,,8,119,0.2023
,,,7,47,-0.6605
,,,3,6,0.9517
,,,10,9,0.7184
,,,10,24,-0.9912
,,,2,24,-0.8271
,,,8,5,0.8513
,,,10,45,-0.4926
,,,1,4,-0.8197
,,,10,36,0.8973
,,,8,5,0.7003
,,,7,32,-0.0772
,,,2,12,-0.5849
,,,1,11,-0.128
,,,10,14,0.8172
,,,9,28,0.4404
,,,10,11,-0.8427
,,,7,17,0.9654
,,,7,71,-0.5423
